FLUX,X_IMAGE,Y_IMAGE,RA,DEC,MATCHED,SEPARATION,GAIA_MAG,CALCULATED_MAG,FLUX_MAG_MATCHED,XYM_MATCHED,ANY_MATCHED
6245.999,9575.1924,1871.0016,16.66129535494512,61.894844205136245,1,1.1537070312099966,14.945155,16.667130295888864,0,1,1
3347.67,10578.2031,1873.3932,16.838251854033718,61.89443875962267,1,0.861541272550529,17.83669,17.305074057935496,1,1,1
3416.942,9404.8262,1870.8319,16.631238164944495,61.89491009366056,1,2.418397016589444,20.987059,17.284124106771657,0,0,0
1867379.0,9188.9043,1769.5963,16.5930556445965,61.886587731456366,1,1.023302759754953,11.031269,12.922557639639752,0,1,1
2209.876,14076.1982,1875.6028,17.455284999700005,61.89073209709522,1,5.966489453539638,16.891533,17.72990329520599,1,0,1
2980.646,14475.1797,1876.3955,17.52565189803922,61.89017815540442,1,3.2286254516368573,17.10615,17.42385505236513,1,0,1
2418.029,11176.6055,1875.2056,16.943822501713754,61.89412038763484,1,4.09105521848991,18.323954,17.637827738270037,1,0,1
7934.62,5779.4766,1873.6433,15.991617571026495,61.89528814713042,1,7.681169574547138,20.31282,16.42236182506398,0,0,0
3232.32,10645.7959,1878.589,16.850184616662737,61.894821689299725,1,6.839024698103791,19.745186,17.340940628937258,0,0,0
85404.77,12075.4863,1851.8447,17.102338548898985,61.89132192553705,1,1.5263498734415482,13.456728,14.215942423676058,1,0,1
6330.424,9753.8838,1874.677,16.692825159663187,61.89505872266931,1,5.138792895985847,21.093977,16.65339704179526,0,0,0
5772.403,9701.8701,1877.1429,16.683651334994664,61.89529090193434,1,6.601458136723149,18.062378,16.74778677197852,0,0,0
19342.88,14152.8838,1866.8804,17.46878107918375,61.88989091654376,1,5.960510286590809,19.10442,15.510888315710316,0,0,0
5268.731,7346.4771,1879.9871,16.268083499784236,61.89611811993453,1,7.3024066692028,17.538765,16.841174250848454,1,0,1
3170.976,9352.6094,1881.1984,16.622035571815527,61.89579491748688,1,2.074518143337376,20.952946,17.360539668897356,0,0,0
138780.8,13768.792,1856.2817,17.401009182771137,61.88957940407926,1,1.4338702845216131,13.979772,13.976924747911491,1,1,1
6535.088,10065.1934,1880.4962,16.747755438451147,61.895366634288166,1,3.217382451750085,19.075613,16.620850562123064,0,0,0
24679.04,10929.6338,1876.5005,16.900255389082567,61.89443140847091,1,5.996385617549597,20.272346,15.261685122568204,0,0,0
8072.242,14316.4883,1884.9796,17.497694187476508,61.89114234989814,1,5.861319281656911,16.487103,16.404772654345564,1,0,1
4183.815,5536.8154,1887.3833,15.94879370918133,61.89633358151487,1,4.604019982018595,20.804602,17.077014713815483,0,0,0
404045.0,11035.7588,1839.8033,16.918912922555833,61.89129568686988,1,1.3553969087751927,12.752806,13.506057585561232,1,1,1
6098.394,14000.708,1884.5798,17.44199979349085,61.89159132754883,1,4.646462275100449,16.677353,16.691593031817685,1,0,1
4171.842,10419.9824,1886.8049,16.81035830859902,61.89566391480618,1,3.843555752592949,17.721834,17.07994611780399,1,0,1
4586.215,10601.498,1886.9908,16.84238258874896,61.8955521700659,1,7.576506647480542,17.83669,16.98308241667266,1,0,1
6164.941,5870.5024,1879.5029,16.00767266394933,61.895807958707024,1,7.119353221469861,20.768774,16.680491647155087,0,0,0
8191.377,13900.8037,1885.5046,17.42438247271254,61.89181603366374,1,4.677004927490548,18.119583,16.38978675041663,0,0,0
6503.317,13630.8838,1886.3477,17.376777787979957,61.8922742598663,1,3.808868597857468,15.524244,16.625835506028803,0,0,0
6826.576,5860.8511,1889.9136,16.005962235983716,61.89666986313455,1,4.183396442128121,20.752724,16.576214893888558,0,0,0
5307.558,12093.7275,1893.4321,17.10565047760808,61.89475897377199,1,5.6092809080359975,17.307163,16.833663982140447,1,0,1
3725.648,7956.999,1892.9965,16.375804955202927,61.89716688668091,1,5.19389993843003,20.777,17.195650651511606,0,0,0
22498.57,8149.9092,1886.1985,16.409839874616814,61.89657403127778,1,7.868932589705533,19.638746,15.35630376270205,0,0,0
10767.35,5509.6953,1887.9801,15.944008339782478,61.89637156368823,1,6.4469044400304325,20.931004,16.11009521899507,0,0,0
9516.357,9878.2539,1889.1704,16.714784652826367,61.896195765290805,1,6.110951771028449,17.387402,16.236426852749204,0,0,0
675915.4,8083.877,1814.608,16.39816510565781,61.89063412948141,1,1.263043131540271,12.018316,13.299971425776256,0,1,1
10122.38,11315.1299,1893.5311,16.968294583020104,61.8955233312512,1,5.516878650231761,19.660542,16.17327785522161,0,0,0
3513.999,5543.2065,1896.2031,15.94991346391894,61.89706935515682,1,1.5475222321776654,20.804602,17.255474672524745,0,0,0
4753.844,8363.2705,1901.4336,16.44749215906921,61.89779973491858,1,4.458818187892046,18.733501,16.94636271287309,0,0,0
7715.347,11353.501,1897.4919,16.975071578947794,61.89581847547225,1,3.190365598510877,18.142244,16.451026904668893,0,0,0
6663.441,13649.8691,1897.3098,17.380159471872172,61.89315849509098,1,6.899839105015572,19.703768,16.600955413735402,0,0,0
3579.079,14362.0127,1902.505,17.50578189019381,61.89252734999339,1,2.0773954381427533,17.844933,17.236704079467664,1,0,1
77972.88,5601.4023,1882.399,15.960193157803245,61.89594631537861,1,1.439222555504367,14.384987,14.262987588944643,1,1,1
17377.16,10493.9365,1896.0057,16.823419533146193,61.896377710515154,1,6.865300199063276,20.994984,15.620507580250436,0,0,0
19020.16,6506.5156,1896.8289,16.119878087099455,61.897424803571056,1,5.00781105249622,20.853474,15.528098127053775,0,0,0
10307.43,14832.2939,1906.5594,17.58873758853115,61.89209938306628,1,6.45008041104632,21.467022,16.154747248548535,0,0,0
15676.48,5842.189,1901.7019,16.002660823874784,61.89764304492317,1,3.39514876521779,20.752724,15.725858902224743,0,0,0
211252.6,8598.417,1873.7588,16.488966399744182,61.89544281938839,1,0.5702907043616766,16.286797,13.78385867998791,0,1,1
6792.518,12484.7148,1908.8156,17.174660860303167,61.89560598106095,1,3.015424979638656,19.720867,16.581330826646187,0,0,0
4280.289,12110.1895,1912.5946,17.108598168426838,61.89633410170384,1,1.950989352677425,17.307163,17.053696187451322,1,0,1
9322.501,14793.4961,1912.4993,17.581916334924838,61.8926579814538,1,0.3809140265493035,20.652048,16.257478835375338,0,1,1
8265.914,11384.9932,1912.5006,16.980656412984523,61.89703768911602,1,5.383339238212624,17.149044,16.380521236157602,1,0,1
30088.38,14742.2051,1904.4613,17.572841872790793,61.892075437196176,1,4.144697735857695,20.789455,15.05896669130905,0,0,0
11994.04,12678.1475,1919.0815,17.208810288667713,61.89623287301132,1,3.51080380976003,18.092688,15.999735637832448,0,0,0
44391.82,7022.9619,1902.6287,16.211000057630642,61.897983051934034,1,1.8235112237798428,12.934402,14.66115366460524,0,0,0
7344.516,7543.4038,1915.0911,16.302831079086435,61.89903458425957,1,4.552220037234056,20.265995,16.501411271849573,0,0,0
8499.861,14272.1807,1919.9012,17.489995800760244,61.89411340860968,1,2.128706290641328,19.816614,16.35197327909214,0,0,0
10050.16,10912.6348,1912.4489,16.897317628427828,61.89743269241277,1,6.303792202260217,18.614765,16.180601912850012,0,0,0
5402.266,11900.4434,1921.3304,17.071613831003788,61.89727814250615,1,5.19458239432997,20.827463,16.815572728972626,0,0,0
4548.751,13717.3975,1921.1902,17.3921431790355,61.89504719752384,1,7.6298374647647424,18.60271,16.991472429850482,0,0,0
3924.476,13506.3906,1922.2087,17.354925473110587,61.89542795465451,1,5.190060838549463,20.63921,17.142469237110305,0,0,0
5589.366,8959.1299,1924.1458,16.55264552141127,61.899519537849045,1,2.501004789413651,21.07366,16.780746491494025,0,0,0
36004.84,9194.3203,1907.9237,16.594131610887512,61.8980827860575,1,1.6428599212004742,15.493199,14.875345792527384,1,0,1
24616.39,14017.5635,1914.3976,17.445067871594407,61.89404409918466,1,5.667007958706386,17.221388,15.264285088446822,0,0,0
5886.931,5640.3447,1923.455,15.96702919324805,61.89937452628139,1,6.847600338202796,17.326332,16.727690990458374,1,0,1
34652.51,11330.3076,1911.7482,16.971006880531544,61.897023969960685,1,1.4373961327915743,12.902601,14.91450477274116,0,0,0
23126.27,14577.5645,1922.2836,17.54386686681746,61.89382658994069,1,5.022618641429855,18.67011,15.32815682344534,0,0,0
9398.529,12929.6328,1924.4155,17.25318905598624,61.89636928259163,1,6.758038449544636,17.95541,16.249170783244992,0,0,0
12600.57,5426.0469,1925.3243,15.929214880738472,61.89943853643003,1,2.5653074101579123,20.212189,15.949274921696205,0,0,0
3720.688,12175.1768,1927.8256,17.120098247259776,61.897530381711206,1,1.2838246865538736,19.784166,17.19701332595318,0,0,0
13917.94,11330.0791,1921.5098,16.97098513387549,61.89783548246898,1,4.244896577036725,12.902601,15.847563602207176,0,0,0
91444.1,9462.1172,1909.7661,16.641384806233972,61.89811997888178,1,1.3883157024381862,18.966238,14.181129480899523,0,0,0
10144.64,13551.0039,1926.9856,17.36280935808932,61.89576317101872,1,2.13489321009032,14.999876,16.17103093094206,0,0,0
12430.97,14043.251,1933.3765,17.44965961219636,61.89558281312538,1,1.7645650608131758,16.98215,15.96313602891884,0,0,0
29693.75,10368.9277,1927.0392,16.801408792928203,61.89904240162141,1,1.6189191553389493,15.442236,15.072471176086784,1,0,1
6714.142,8131.1333,1937.3278,16.406545497265213,61.900826823482525,1,2.081327467917423,20.991673,16.59320198233077,0,0,0
62940.97,12694.0088,1919.9619,17.211610665387234,61.896287109392986,1,1.4368896571091438,14.867897,14.304024593873542,1,1,1
3354.104,10741.7959,1943.6053,16.867226153513336,61.900154190416494,1,1.8669356282568783,16.848213,17.303110044699633,1,0,1
30088.43,7705.7451,1931.8785,16.331479237965198,61.900422251715234,1,6.430204378637518,20.605217,15.058964991524642,0,0,0
4071.844,10614.501,1943.005,16.844763871477866,61.90019834013507,1,1.933140976984039,19.478655,17.104762825981812,0,0,0
3236.477,6162.1968,1947.6072,16.059096314301737,61.90156096104297,1,2.850606106816385,20.637646,17.3396259807096,0,0,0
11216.02,6219.4028,1943.2975,16.069193561864573,61.90121862924656,1,6.378224518461465,18.129585,16.0683366052347,0,0,0
11864.07,14143.041,1941.2742,17.467287427157387,61.896088205483615,1,7.210350174194324,20.626532,16.01088023505043,0,0,0
5693.591,6726.2998,1948.0343,16.158640950911092,61.90172062964154,1,1.7531043587116926,18.060354,16.76184855773125,0,0,0
8675.507,14770.4766,1943.993,17.577968540065818,61.89531348513576,1,6.718512550071671,17.681057,16.33105141617222,0,0,0
4521.718,9248.998,1950.3,16.60381734046573,61.90158259404779,1,7.760463519663069,18.241356,16.997569466217055,0,0,0
3630.026,14380.3984,1951.1993,17.509188694230023,61.89654493601794,1,7.337280213030185,20.489252,17.22224643657221,0,0,0
8550.709,7145.7573,1951.395,16.23266119771407,61.90204558867568,1,7.804235973297191,20.246746,16.345872444372137,0,0,0
12320.22,11791.4336,1951.3219,17.052445355115754,61.89988013854936,1,3.6054164832765663,17.853598,15.97228987378246,0,0,0
86254.56,7568.918,1933.5913,16.30733477288435,61.90057145922887,1,1.3051709205655917,14.8595705,14.210871956860126,1,1,1
5457.538,12251.9912,1954.2935,17.133712247510417,61.89964665648059,1,6.246111042863348,19.799028,16.805160590357584,0,0,0
4834.8,9693.9951,1962.5112,16.6823570444254,61.90239041634095,1,3.996542037771292,19.13828,16.929090214317156,0,0,0
79141.28,8386.5293,1936.0699,16.451612806220325,61.90067354951309,1,1.593683015012972,12.343065,14.25524896100887,0,0,0
28765.45,8927.248,1953.0526,16.547041328518205,61.90193319669996,1,2.088803505793098,20.084373,15.104959326606672,0,0,0
74263.05,8751.9131,1935.0405,16.51608830878619,61.90049260101642,1,1.6396780365038284,14.441485,14.28849884913777,1,0,1
5284.239,10992.0205,1965.7046,16.911416545432992,61.9017953754624,1,2.5590784506350994,18.11346,16.838167936428437,0,0,0
6198.777,9180.6953,1967.0145,16.59177873318745,61.90299966405082,1,5.383732965887474,20.249577,16.67489298826188,0,0,0
7972.521,13455.8691,1968.1368,17.3461479183629,61.89931422455591,1,0.853995751721465,20.598358,16.41748752390599,0,0,0
6085.771,8937.0039,1967.9823,16.548774117431087,61.90317075485947,1,5.375543543757463,19.994385,16.693712466146962,0,0,0
24967.89,7320.9756,1959.6313,16.263581686727466,61.90273742964848,1,7.08266066180167,20.19353,15.249782631274943,0,0,0
4515.848,12574.5996,1970.2163,17.190671012615095,61.90060481186732,1,5.725929858617753,20.475147,16.998898205207073,0,0,0
9576.758,11224.999,1968.5176,16.952532488237576,61.90183432407965,1,3.996647868452988,19.669043,16.22995510192311,0,0,0
6321.515,11026.7266,1972.0005,16.917551784547662,61.90229040215895,1,3.2167497532980107,21.121222,16.65483758052793,0,0,0
5386.709,11733.0273,1974.5032,17.042188639353206,61.90186426463244,1,0.8066182845451669,20.7417,16.81852257239666,0,1,1
5816.647,9415.7041,1971.998,16.633256413380842,61.90331371107676,1,5.353505652684131,18.5493,16.739976580963923,0,0,0
3323.808,8892.5,1973.0054,16.540923914438277,61.90360336091493,1,1.0303190980930657,19.131046,17.312391168773278,0,1,1
10000.49,11965.1719,1973.9263,17.083149703524597,61.90158320867047,1,4.391679534566409,18.793142,16.185669714292743,0,0,0
4097.101,10907.0078,1977.5043,16.89643533174372,61.90284412744272,1,6.568622007494435,14.362651,17.098437685515275,0,0,0
5853.672,14742.7041,1974.865,17.573179436292325,61.89792510742336,1,3.413899365704302,18.565012,16.73348625071748,0,0,0
14284.12,6230.7231,1969.4232,16.07117662157769,61.90339315475265,1,4.607584078308211,18.62309,15.820999741508944,0,0,0
8136.348,7970.0049,1975.5068,16.378123043850543,61.9040232919069,1,4.865159747163468,19.002823,16.396681533168774,0,0,0
8817.528,6122.3013,1977.9976,16.052037672535963,61.90407538669886,1,0.6450718373409252,20.962948,16.314442169235164,0,0,0
4381.826,5408.4072,1981.2073,15.926049078733804,61.904075276912266,1,3.078063244670787,17.692324,17.02971485699991,1,0,1
6655.251,5724.4224,1974.8713,15.981823479992592,61.903681028998506,1,1.1681498521298657,19.458897,16.602213398493706,0,1,1
334327.8,13814.1055,1943.4161,17.40927060480992,61.89675516710621,1,1.46816188507815,12.9883585,13.584940753251637,1,1,1
12751.0,9363.0508,1980.5013,16.623972523208955,61.90404400291734,1,1.4505698538326377,14.7423,15.937135788094016,0,1,1
3112.688,10559.001,1984.0135,16.835033571797933,61.90364658709274,1,4.737486927024136,20.058455,17.37951684793884,0,0,0
6832.646,8206.6523,1984.1013,16.419890360891955,61.904701633504,1,2.5743566390350487,16.144615,16.5753057853126,1,0,1
12807.82,11360.5439,1978.7471,16.9764698584495,61.90256550272574,1,1.6653657230926018,18.051306,15.932587854194372,0,0,0
6947.09,8402.834,1983.9087,16.45451346607743,61.90464615663943,1,3.616071549578877,19.61606,16.558314934923313,0,0,0
4081.335,5767.9976,1987.5007,15.98950355481096,61.90474721064501,1,7.230571700772824,20.652369,17.102381393949777,0,0,0
6157.279,12207.002,1985.0,17.12584590563147,61.90224772370455,1,1.657224558840459,17.326496,16.68176370319318,1,0,1
9135.354,10444.0029,1984.4843,16.81474026427142,61.90376608327025,1,7.163846205740152,20.038061,16.27822173764206,0,0,0
4164.43,14057.0059,1986.9971,17.452258276891722,61.90001815966384,1,2.5858430105968924,19.497309,17.081765050573058,0,0,0
6974.925,7904.6621,1985.3169,16.366593693334963,61.90484638840648,1,3.2992949833935743,19.538666,16.554224752241648,0,0,0
7823.949,10985.1689,1988.0786,16.910246372453198,61.9036604992615,1,4.84402108293647,20.950253,16.4367291923841,0,0,0
5812.139,9231.0166,1988.978,16.600678691886237,61.90480479737751,1,2.337015929317072,18.141378,16.740769634579134,0,0,0
99930.09,12895.8936,1965.2025,17.247345447356288,61.89980099220381,1,1.3366493920697324,14.810008,14.136519733120524,1,1,1
6186.018,9339.4863,1990.0029,16.61982283045904,61.9048440681935,1,1.4217286801022724,20.337166,16.677000553211553,0,0,0
3492.119,13240.3945,1991.2019,17.30819823381188,61.90152062919989,1,5.994880720792464,20.757805,17.26186354589724,0,0,0
8129.422,10399.6191,1991.394,16.806917748978897,61.90437059704186,1,0.877611595952787,18.470934,16.397552618870154,0,1,1
4457.788,12192.8428,1993.8169,17.12336793203034,61.9029958409478,1,4.17992296934635,17.326496,17.01213453688107,1,0,1
7058.769,11809.5781,1993.762,17.0557373450293,61.90338936798042,1,2.364706130616338,20.750511,16.542002305527102,0,0,0
7442.193,8821.4541,1995.1831,16.52840122434418,61.905469881123175,1,4.8535647892569465,20.522537,16.487897390488623,0,0,0
12419.9,14624.4199,1995.6263,17.55238679422041,61.89984511195291,1,5.589879696940265,19.49643,15.964047324051531,0,0,0
5928.807,13872.7549,1996.2543,17.419781667986463,61.9010608215939,1,3.0796290261638584,19.313166,16.7204406373938,0,0,0
27632.92,7759.5151,1983.6302,16.340976895228412,61.90471985694303,1,1.5296831415081056,15.501757,15.146045391401998,1,0,1
4343.831,11705.209,2004.4043,17.037342297101244,61.90437650657693,1,3.7237865686359504,20.392067,17.038622935902897,0,0,0
3936276.0,10050.4355,2212.2935,16.74557853048431,61.92295296216484,1,1.0919407246282895,10.370161,12.665901258333731,0,1,1
4936.796,6696.1846,2003.1827,16.153308289693832,61.90629958060658,1,3.88550021342058,20.536642,16.90773586174329,0,0,0
6928.286,5810.7925,2001.1875,15.997045656069304,61.9059005676498,1,6.059307269936507,20.831158,16.56108735315607,0,0,0
15601.35,9645.0195,1999.9506,16.67375519587255,61.90552722041937,1,6.006721013143677,13.526038,15.730772850806018,0,0,0
11011.65,14834.7363,2002.9229,17.58951420157229,61.90010297766244,1,4.132915840390671,19.94289,16.087146589897337,0,0,0
34898.68,5468.5444,1991.0167,15.936652763054411,61.90491752055247,1,5.7968214366179405,17.909533,14.907263992401193,0,0,0
4000.701,10158.8018,2012.5995,16.764447146419315,61.90628926490195,1,7.649571107970111,21.089167,17.122792419797904,0,0,0
3544.893,14132.2109,2013.4061,17.46561161493666,61.902099027142775,1,2.915666008123272,16.611324,17.246521161423825,1,0,1
52043.43,7120.1108,1989.2083,16.22813054086547,61.9051868728575,1,6.829371176799421,11.254851,14.498492497218605,0,0,0
6459.439,14636.7246,2012.9972,17.55461816390073,61.90126852219209,1,3.695698347516419,19.49643,16.632760256599248,0,0,0
5714.955,10831.0186,2017.51,16.883092353359807,61.9062285856907,1,2.421353347969984,18.255539,16.758017613960064,0,0,0
4428.266,6159.6055,2016.8121,16.058598119243396,61.9073122806581,1,7.308251589793291,17.75156,17.018931132390456,1,0,1
9280.771,12281.9121,2007.6794,17.13911742070026,61.904050669637215,1,3.927313121441976,19.83977,16.262067779563274,0,0,0
38480.57,6227.8389,2003.2954,16.07064871723434,61.90620771494618,1,1.5741184613891628,14.124818,14.80732447012172,1,0,1
4772.339,14701.4209,2019.6624,17.566055159774464,61.90171608399309,1,1.6586219144489105,18.332846,16.942390898347806,0,0,0
6158.226,9429.1221,2019.5471,16.6356712560145,61.90725971824592,1,5.616071561631606,19.579018,16.681606395213457,0,0,0
6634.935,11408.8906,2021.7933,16.98508466798514,61.90609971550028,1,6.17451278646346,16.350767,16.60534063323341,1,0,1
13272.0,12795.875,2021.454,17.229845773146682,61.90459896186971,1,3.403265509512768,20.409052,15.89617282196665,0,0,0
4468.995,6235.5967,2026.2124,16.0720051889212,61.90811457709006,1,3.839318034009244,19.680033,17.009566225827193,0,0,0
4891.902,10364.8037,2028.8147,16.800827422404645,61.90750420265382,1,7.5068464180674574,20.417707,16.917080195244345,0,0,0
4311.552,6479.1362,2031.2771,16.114988472619366,61.9085939561864,1,7.244267941566211,19.65589,17.046252307947654,0,0,0
5891.537,13410.7979,2033.996,17.338387692637756,61.90484892965919,1,2.933567026540005,19.352627,16.726890993846027,0,0,0
24656.71,11607.0264,2027.3855,17.020062919249707,61.90638082417465,1,1.3516023879081305,15.045158,15.262611056536258,1,1,1
4026.121,14392.498,2037.4949,17.511614425001554,61.9036970982668,1,5.87546442879258,18.186958,17.116313742261482,0,0,0
13188.15,9743.0723,2026.1825,16.69109007167245,61.90765692011456,1,3.1450173927157303,16.177374,15.90265566068718,1,0,1
2827.104,14691.833,2036.1707,17.564421811246397,61.90310373613757,1,3.648635813833737,20.786274,17.477952090866836,0,0,0
107686.6,14243.6455,2011.8297,17.485266564593793,61.90179705511829,1,1.3787228263015003,14.467076,14.099452734553422,1,1,1
4122.429,7749.3984,2037.2076,16.33920086959041,61.90917384190415,1,7.503945375459309,17.10375,17.09213380045857,1,0,1
15979.82,14493.8662,2034.6217,17.5294893337682,61.90329693254392,1,6.387173424790793,19.582586,15.706255302745234,0,0,0
7869.87,9942.3184,2036.4934,16.72626941812156,61.90840440219616,1,4.4860073858954745,20.99858,16.43074318931151,0,0,0
5084.445,6166.5088,2039.0057,16.059803481172224,61.9091588936047,1,4.894894949795382,17.209501,16.877592378895507,1,0,1
5926.812,6447.8716,2039.8756,16.109466189684184,61.909301887678126,1,7.691771694479282,20.786087,16.72078488558626,0,0,0
8326.373,11427.9814,2037.7839,16.988485007150217,61.907411423800994,1,1.3308915848862144,16.350767,16.37306688874968,1,1,1
15151.43,12697.6357,2039.246,17.212556024275084,61.9061962729725,1,3.75063338220336,18.142368,15.760704793494762,0,0,0
14905.87,9856.4639,2035.5663,16.71111473749623,61.908375639532935,1,1.5126256739873738,15.839605,15.777418405641226,1,0,1
3924.693,11696.3838,2042.7993,17.035864774404175,61.907576145946656,1,2.5642527334502234,17.32574,17.14241267976028,1,0,1
78434.02,5659.1909,2013.4449,15.970279648135476,61.906861627481405,1,1.678016557612374,14.638839,14.259917067723356,1,0,1
4476.876,13693.8027,2047.3959,17.388364985320003,61.905569055043216,1,3.7850856931685226,17.629595,17.007763989219146,1,0,1
4342.486,12228.501,2045.0045,17.129779596067984,61.90721131447286,1,4.503512219990924,19.879051,17.03893970266969,0,0,0
5218.34,9669.4795,2046.0168,16.678122853041167,61.90934364433774,1,7.172400567946744,18.042398,16.85100428687817,0,0,0
235194.6,9628.7129,2012.1445,16.67089049114205,61.906548930838326,1,1.442564789283607,13.526038,13.736292080497618,1,1,1
6790.209,11762.8623,2047.8657,17.04760802608776,61.90793225399575,1,6.1305672238586775,20.559227,16.581678594923282,0,0,0
4832.275,9410.0029,2048.9978,16.632325536410985,61.90971623000409,1,0.3005132963181831,18.49065,16.929624556306372,0,1,1
5980.692,8701.7832,2046.4613,16.507313167164394,61.909768434585054,1,4.693627606418217,21.038574,16.711528044385833,0,0,0
227540.8,8452.5879,2013.2463,16.46330940046036,61.90707321801921,1,1.3444626241264246,13.392109,13.750878675926351,1,1,1
456291.6,7108.5571,1974.3326,16.22609343580386,61.903949657324354,1,1.287839657388936,11.254851,13.456305859268449,0,1,1
129980.3,8147.2778,2020.7069,16.409425085985447,61.907754417162536,1,1.3131049450046977,14.01779,14.00810692793255,1,1,1
7630.532,6950.4751,2050.9834,16.198178976727906,61.91030679770605,1,5.274558224986591,20.288086,16.46233366841094,0,0,0
7976.885,9695.582,2046.2946,16.68273049240681,61.90935333337865,1,2.8211760319882817,18.042398,16.416927775019975,0,0,0
15780.23,9303.0117,2037.2216,16.613429339614513,61.90878445683449,1,4.111627117644841,18.838303,15.719111612170796,0,0,0
15071.61,5889.2466,2027.241,16.010873077121484,61.90809386061218,1,7.558169183892724,20.297173,15.766107701660404,0,0,0
5241.333,14057.0029,2054.9941,17.45247644552253,61.90566890826913,1,5.53228655382034,17.846128,16.84650720049384,1,0,1
17630.29,10655.2578,2047.9304,16.852120992439325,61.908889421525735,1,1.7907994398336704,16.011297,15.605715007647676,1,0,1
9156.049,9389.0654,2051.1428,16.628631883617587,61.90990392125134,1,4.250114110566216,21.055897,16.27590716083889,0,0,0
11254.6,12775.0986,2052.1204,17.226259292476204,61.907172865285375,1,2.9855990749669687,20.53966,16.06482423253305,0,0,0
8053.739,6311.0068,2054.5298,16.08530059987544,61.910487748645735,1,1.484956538075858,18.413269,16.407119957563765,0,0,0
11885.32,6240.978,2052.7366,16.07294035295309,61.910320613672006,1,7.245683877596903,19.680033,16.009049777804393,0,0,0
13556.89,6696.6929,2052.7908,16.153381520387793,61.91042293855485,1,4.764152401625831,18.488573,15.8744486204268,0,0,0
93765.44,5609.5718,2026.2098,15.961511294174944,61.907902567007305,1,1.457364687545806,14.285487,14.168459649553212,1,1,1
499193.4,11493.0215,1950.2882,16.999790423710195,61.9000798707773,1,1.114394347954025,13.051684,13.419971021708294,1,1,1
3504.578,5751.4019,2060.8005,15.986516919728928,61.91083336370326,1,5.338254931327836,18.671585,17.258220676706745,0,0,0
3635.136,13326.9775,2064.5083,17.32368460591117,61.90749774062103,1,7.968392201244237,18.779924,17.2208075430164,0,0,0
9605.812,11647.0117,2057.302,17.02718104834204,61.90882909534203,1,5.102855600053495,18.307919,16.22685659499778,0,0,0
5007.612,7257.6133,2067.2454,16.252393287913897,61.91168019329141,1,3.5980742984446734,18.245207,16.89316743018865,0,0,0
4621.651,7110.0088,2070.5059,16.226336873531384,61.91194341507909,1,5.372908937516293,21.047186,16.97520940590985,0,0,0
3342.933,11955.7988,2071.4065,17.081710722015558,61.909694525729535,1,3.9703262701311055,17.272951,17.30652246686938,1,0,1
5288.385,13104.4951,2069.0139,17.2844350169812,61.90816456698517,1,1.815563836424409,20.994394,16.837365705260233,0,0,0
164401.8,7906.4541,2043.0835,16.366924500682014,61.90964759577238,1,1.3617695890671777,13.987647,13.897684843233014,1,1,1
12313.04,12331.0898,2066.1716,17.14793489838186,61.90885745745279,1,4.17892528954903,20.123535,15.972886161088873,0,0,0
5727.299,6504.4375,2066.2263,16.119439452024068,61.911504123256,1,7.1188446291863166,20.555317,16.75581063854197,0,0,0
436258.1,8328.5352,2023.3173,16.441418779400713,61.90793766214235,1,1.333566790723178,11.970242,13.474595649543316,0,1,1
4698.04,7383.0093,2072.2927,16.27452892114172,61.9121024461421,1,4.201120997980907,17.173084,16.958440990050143,1,0,1
15861.71,7292.8931,2066.7498,16.2586211052088,61.91164012963069,1,5.164455205643723,19.425447,15.713843659358371,0,0,0
9524.06,10426.0195,2070.4954,16.8116928741138,61.91092717292843,1,5.830605870345085,21.144068,16.235599222291953,0,0,0
3048.044,7337.1685,2076.1648,16.26643663053367,61.91242369870974,1,1.9068355066068208,18.949646,17.400983525984817,0,0,0
10999.28,5474.6777,2054.9263,15.937676230718695,61.91023209722399,1,1.3428716680749495,15.539094,16.08829628942057,1,1,1
10855.71,13705.9375,2076.5781,17.39059517367922,61.90797695015944,1,2.7716526378296344,21.191956,16.101735455910617,0,0,0
136197.9,13622.7979,2053.4319,17.37585395312194,61.9061711049912,1,1.4927404533785067,13.973338,13.985834977579572,1,1,1
29749.82,13542.0352,2071.2898,17.361655592816724,61.907768033649226,1,6.471681588559677,20.736965,15.070541524950633,0,0,0
4489.274,11360.0068,2083.4966,16.97657594351657,61.91127198980824,1,2.3942635257728777,16.517345,17.004935210949153,1,0,1
110748.0,14312.5049,2049.5818,17.497541154303367,61.90482726310891,1,1.257523159943875,13.853279,14.085669601436596,1,1,1
5892.654,5432.3311,2080.6755,15.930177288085014,61.91235342954382,1,6.353746830618163,17.546152,16.726697081080598,1,0,1
3846.992,14484.0146,2087.4949,17.5279321601223,61.90770653190713,1,2.2439028602308,20.93084,17.162866709747654,0,0,0
7189.389,14301.5459,2083.6794,17.495721227033854,61.907677947277655,1,6.554987812839756,17.563902,16.5232473463813,0,0,0
13279.27,12018.3193,2079.5881,17.092763660774946,61.91030975218229,1,6.318118457775961,20.79706,15.89561267482886,0,0,0
6569.588,8591.1416,2087.125,16.487806991029856,61.91317911695783,1,3.554901467594742,19.166563,16.61546480444763,0,0,0
6735.768,10905.3203,2080.2542,16.896312052718816,61.91138539144608,1,3.9307871998144295,20.951439,16.589912631523486,0,0,0
